date,userid,tweet,lang
2022-08-26 23:36:43+00:00,1d8361c0dddc9f7a76d6e8667df20fff,🔊 @AndrejPlenkovic @MichealMartinTD @Xavier_Bettel @sanchezcastejon @jacindaardern Thanks for supporting #VaccineEquity through COVID-19. Will you join #GlobalCitizenFestival and pledge funds to the @WHO mRNA Tech Hub to empower developing regions to produce their own vaccines?,en
2022-08-26 23:34:33+00:00,6a1d3e330b23d2b523033783e270062d,Barbados receives Pfizer COVID-19 vaccines for children 12 and under https://t.co/X8WHFNoKqp https://t.co/7MXbVEMVM2,en
2022-08-26 23:33:50+00:00,e845430ce52d8df6159f04e70eb458b7,@ZackPea74015598 @VisentinMark @StaceyMonette27 @students4agency @WesternU @huronatwestern @KingsAtWestern We know the long term effects from vaccines that have been rigorously studied much better than the long term effects of COVID-19,en
2022-08-26 23:32:56+00:00,e4ab0b4b2da7d20619a52f224fdaee0f,"The British Government Has Begun Paying $140,000 for COVID-19 Vaccine Damage Victims. https://t.co/qAstuvmGgW THE GOVERNMENT SHOULD NOT PAY BECAUSE THAT IS THE PEOPLE PAYING … THE PHARMACY COMPANY SHOULD BE PAYING!",en
2022-08-26 23:32:50+00:00,133e1b1751cf0e4244d943765309937e,"20220826: Tom Murphy AP: Moderna sues Pfizer over patents behind COVID-19 vaccine [""Pfizer spokesperson says the company is surprised by the lawsuit, given that their vaccine is based on proprietary technology developed by both BioNTech and Pfizer""",en
2022-08-26 23:32:09+00:00,8cc3f545786404cf1f9cbd9d959129aa,@j_sato Beneficial non-specific effects of live vaccines against COVID-19 and other unrelated infections https://t.co/Tukb6Nae3L,en
2022-08-26 23:32:00+00:00,f2418f5e9476f513855b091da3e8842f,"COVID-19 vaccine maker Moderna is suing Pfizer and the German drugmaker BioNTech, accusing its main competitors of copying Moderna’s technology in order to make their own vaccine. https://t.co/ucn5S40M5V",en
2022-08-26 23:31:02+00:00,867e1d10fcb16c74f1f4058e377eb1f0ba1144c836a26caf92c6718a6a7f937f,@bajanking43 @EmmaMacaleer @lifewithmyboys @Chusmama @smc429 @goRubenRuben @SenJohnKennedy Covid-19 vaccine deaths stir rage - The Observerhttps://t.co/nvloR0xr8l,en
2022-08-26 23:30:42+00:00,6c9bb3efeec0f9fa8661d792d4f213f8e4727562dbcc18d5c5bfd7cf4a4b0865,"I miss anthony fauci, covid 19 masks and vaccines tbhthat was a good time",en
2022-08-26 23:30:40+00:00,399ba6f54e470d0878d4a24329d669c9,🔊 @AndrejPlenkovic @MichealMartinTD @Xavier_Bettel @sanchezcastejon @jacindaardern Thanks for supporting #VaccineEquity through COVID-19. Will you join #GlobalCitizenFestival and pledge funds to the @WHO mRNA Tech Hub to empower developing regions to produce their own vaccines?,en
2022-08-26 23:30:00+00:00,66055cce67de366c0e1ee74e73bace81,"“Moderna believes that Pfizer and BioNTech’s COVID-19 vaccine Comirnaty® infringes patents Moderna filed between 2010 and 2016.""https://t.co/VCGCACdQpz",en
2022-08-26 23:27:52+00:00,5813125375c5d68bb669ed48eb9b70c3,Moderna sues Pfizer and BioNTech over patents behind Covid-19 vaccine https://t.co/62ENCYzghG,en
2022-08-26 23:26:08+00:00,42ba96345bd38ba42caab65ade5154b1,@iLoveJaneAdams Since I got my COVID-19 vaccine I have the pain in my knee constantly.,en
2022-08-26 23:25:40+00:00,d315a657f3581c008988156380acb0219026c3d2d73e7cca99b009e9e8e5029f,Great!Moderna Slammed for 'Grotesque' Lawsuit Against Pfizer Over Covid-19 Vaccine Patentshttps://t.co/Pm4VA4bkN8 via @commondreams,en
2022-08-26 23:25:27+00:00,b3e084cfb89457c612aa60aa5dbef4344cf0f5f35c10ba9819215c11866d643b,🔊 @AndrejPlenkovic @MichealMartinTD @Xavier_Bettel @sanchezcastejon @jacindaardern Thanks for supporting #VaccineEquity through COVID-19. Will you join #GlobalCitizenFestival and pledge funds to the @WHO mRNA Tech Hub to empower developing regions to produce their own vaccines?,en
2022-08-26 23:20:30+00:00,54fee8e6f939f0cfdac8d54cfddf1845,"The British Government Has Begun Paying $140,000 for COVID-19 Vaccine Damage Victims. -- Which seems to be getting no coverage in the American media. Wonder why. https://t.co/mGlmxW2X2T",en
2022-08-26 23:19:35+00:00,aaff339e09848c4cf5e895f184cecbe2f58ac743c75073a147d335d2c63a3535,Widespread Claims Misrepresent Effectiveness of COVID-19 Vaccines – https://t.co/K3FubxECai https://t.co/FLvQY7UbMT,en
2022-08-26 23:18:06+00:00,7542c42cac5a684dbcbe419ee7dda722,"Moderna suing Pfizer, BioNTech for patent infringement in development of COVID-19 vaccine | CBC News https://t.co/zRhZxVeyzD",en
2022-08-26 23:17:51+00:00,34b9b42695177b3be3bf5b66fdfae08d,Moderna sues Pfizer/BioNTech for patent infringement over Covid-19 vaccine https://t.co/6YntKiFGHj,en
2022-08-26 23:17:41+00:00,7373f1d1f5facd2299213806fadb4fdc063bf15884a091088e9196fc29f3984d,Moderna sues Pfizer and BioNTech over Covid-19 vaccine patents (via @thejournal_ie) https://t.co/y9M4bbnYu3,en
2022-08-26 23:17:25+00:00,249c5b8736f11830883c76925a9429af,@iLoveJaneAdams I shouldn't have because I have post vaccine syndrome.  I will not take any more COVID 19 vaccines or boosters.,en
2022-08-26 23:16:06+00:00,a2e3d661bca7b9cbfdc1b60e75f29ec397ac97db34f81002395d6bb4801e0ceb,Join the #VaxHou team this Saturday for the #NBOTB HBCU S.T.E.M. College Recruitment Fair! 🥳  There will be COVID-19 vaccines provided by the @houstonhealthdepartment! PLUS GIFT CARDS for every vaccine recipient at this event! 🤩 https://t.co/Iaaa63yld5,en
2022-08-26 23:16:03+00:00,b306c1df85417b5f3f54ebc2dd5dfb2f,Judge Matthew W. Brann refused to vindicate the opinion of a Geisinger employee that COVID-19 vaccines and tests are a hoax. https://t.co/1u7kNnkq90,en
2022-08-26 23:15:11+00:00,a77bd42731b8e188cce4f4c7c4a8624a,"The Most Common Questions About The Updated #COVID-19 #Vaccine, Answered https://t.co/BOUDGuoH4z via @HuffPost with #NFID Medical Director William Schaffner, MD #GetVaccinated https://t.co/HSvMUyUQCo",en
2022-08-26 23:13:04+00:00,9f90dc56c6b88d5578c5590e8c1bc4f8,"Moderna’s Covid-19 vaccine patent suit points to different virus to make infringement case against Pfizer - MedCity News https://t.co/KFhabVwdhF, see more https://t.co/lcFzrpIlFv",en
2022-08-26 23:10:52+00:00,3a2c8800ccc2509acc7ce43cb1401c76f6d7db877cd5d1a67aa1988cbc25e205,"NEW: COVID-19 vaccine data now include NYC children under 5 years old. Currently, 6% of this age group have received one dose of the COVID-19 vaccine, and 2% are fully vaccinated.To explore all COVID-19 data, including data on vaccinations, visit https://t.co/OfjiX1yofu. https://t.co/RsXetg23nv",en
2022-08-26 23:10:11+00:00,581e4812d0c6bdffc2769581f925952a83c0f71d2d35593b7256bec5073d1c7c,"@alexmeshkin Vaccines are not the answer. Many people refuse the shot. New mutant variants are formed every day! Only way to stop is to replace air filters on airplanes so Covid-19, Delta, Omicron only stay in Wuhan, India and Africa!Another variant coming from Africa from weak HIV infected!",en
2022-08-26 23:10:00+00:00,1ead606df044a54049b4417fc0690d7365f944c7b71ac19bdf2149743685968d,Read: Moderna files lawsuit against Pfizer over patent ‘covid-19 vaccine technology theft’ https://t.co/Pt2sfi5F9Z,en
2022-08-26 23:09:40+00:00,ce1b317b20b574b5464ae4e452296b0c,"@atRachelGilmore @CdnPressNews CORRECTION: Ontario COVID-19 Science FICTION Table. @DrFahadRazak says, ""the facts reflect that COVID is still here.""CORRECTION: The facts reflect that COVID vaccines are useless.",en
2022-08-26 23:08:57+00:00,b9e020396fba90c9643cf56ac49555fe,🔊 @AndrejPlenkovic @MichealMartinTD @Xavier_Bettel @sanchezcastejon @jacindaardern Thanks for supporting #VaccineEquity through COVID-19. Will you join #GlobalCitizenFestival and pledge funds to the @WHO mRNA Tech Hub to empower developing regions to produce their own vaccines?,en
2022-08-26 23:07:52+00:00,c071945821f6efc45a0d57e6887c579d,@moderna_tx Sues @pfizer and @BioNTech_Group Over Covid Vaccine Technology: Two lawsuits filed in Massachusetts and Germany claim the Pfizer-BioNTech Covid-19 vaccine violated Moderna’s mRNA patents.https://t.co/doaSTmuFNA via @RebeccaDRobbins et al,en
2022-08-26 23:06:22+00:00,3dafef87777b724aea8f6953fcfd6c7d,🔊 @AndrejPlenkovic @MichealMartinTD @Xavier_Bettel @sanchezcastejon @jacindaardern Thanks for supporting #VaccineEquity through COVID-19. Will you join #GlobalCitizenFestival and pledge funds to the @WHO mRNA Tech Hub to empower developing regions to produce their own vaccines?,en
2022-08-26 23:05:06+00:00,1d54db4fa4b4ffbb63f9befa41163770,"A monthly clinic seeking to provide equal access to COVID-19 vaccines, at-home tests and health screenings launched Friday in Mankato. https://t.co/JXLNl79Fsj",en
2022-08-26 23:05:00+00:00,22b7dc0b1b3b08736d8382f2698b48d8,"To Americans: Have you stopped talking to a person, or avoided a person, on account of a disagreement on any of these issues?National politics – 32%COVID-19 mandates &amp; vaccines – 30%Morality – 25%Religion – 24%Immigration – 22%State politics – 21%https://t.co/ljbz7TFWQE",en
2022-08-26 23:04:40+00:00,4d43b641c95063b90c01f7f4075db651,@stephenasmith @RealMikeWilbon  the CDC basically admitted that the vaccines don't prevent COVID-19. Do you think all the people who refused to take the vaccines are justified?,en
2022-08-26 23:04:37+00:00,f20edfa32b0581b2a96178b12f5e2236,Moderna said it is suing Pfizer and its German partner BioNTech for patent infringement linked to the development of the first Covid-19 vaccines.The US biotech company is alleging that mRNA technology it developed before the pandemic was copied. https://t.co/GbfIDRNIx7,en
2022-08-26 23:04:37+00:00,0ce92464115b5d013107fefe4e9f515e,VAERS Summary for COVID-19 Vaccines through 5/6/2022 https://t.co/0reNrK4wcT,en
2022-08-26 23:03:10+00:00,4d65325f93198956b3f2009ad1b68da38a7ff8c5377b83551ca99dbea2c6eae1,Two lawsuits filed in Massachusetts and Germany claim the Pfizer-BioNTech Covid-19 vaccine violated Moderna’s mRNA patents.  https://t.co/onVsVqy7jR,en
2022-08-26 23:03:09+00:00,e7bc693d9f517bcb23cba7de2233b699,Two lawsuits filed in Massachusetts and Germany claim the Pfizer-BioNTech Covid-19 vaccine violated Moderna’s mRNA patents.  https://t.co/1NkUDwBr3O,en
2022-08-26 23:02:57+00:00,a12aa64fe67bed6ef99d68bdc7bdd19fd23d5bebe4ed1b2faf07bf51376be2ef,“We present a rare case of chronic myelomonocytic leukemia after receiving the J&amp;J COVID-19 vaccine with the rare association of limited scleroderma.”https://t.co/nZBwqlrAGG,en
2022-08-26 23:01:59+00:00,bba76b22fe8bb8816d0997575d2b5f17,"There is a report from Japan.This is happening in real time in Japan. Japanese are bragging on Twitter about their fourth dose of the COVID-19 vaccine. At the workplace, you have to get the fourth vaccination and try to vaccinate the infant.https://t.co/VxTmn8QDh8",en
2022-08-26 23:01:11+00:00,2189de1a534a8a1e65930183328fa1b262b6d4dbea7de1f8f47072f85e8b312e,another theatre script to distract the minds of the profane. 🎪🤹‍♀️🤹‍♂️🤡Moderna sues Pfizer over Covid-19 vaccine patents. 👇https://t.co/eI0zcMMJYe,en
2022-08-26 23:00:58+00:00,e597899b58fd3d85038cbf55d12ce96f,"SciCheck DigestAs the virus that causes COVID-19 has evolved, the vaccines have become less effective in preventing symptomatic infection while remaining highly effective in preventing severe disease and death. This shift has been misrepre https://t.co/qN6FaFklZM",en
2022-08-26 23:00:52+00:00,3429e5da2e7aa50114399a0548f112f3,- 69.5% of people have had three doses of a COVID-19 vaccine**^- 82% of people aged 12-15 have had one dose of a COVID-19 vaccine*- 78.3% of people aged 12-15 have had two doses of a COVID-19 vaccine* - 49.5% of people aged 5-11 have had one dose of a COVID-19 vaccine*,en
2022-08-26 23:00:51+00:00,3429e5da2e7aa50114399a0548f112f3,COVID-19 update – Saturday 27 August 2022In the 24-hour reporting period to 4pm yesterday: - 96.9% of people aged 16+ have had one dose of a COVID-19 vaccine*- 95.4% of people aged 16+ have had two doses of a COVID-19 vaccine* https://t.co/oshTqpj4Vw,en
2022-08-26 23:00:24+00:00,c2ec6a52a670b0f9e68a82b48e15e006,Guest post: What happened when we tried to get a paper claiming ‘billions of lives are potentially at risk’ from COVID-19 vaccines retracted.https://t.co/kpdXN5k16U https://t.co/WsnnSrXs5k,en
2022-08-26 23:00:18+00:00,2c2214cfe8abb46ab81e30a0b47c9eca,Novavax Nuvaxovid™ COVID-19 Vaccine Granted Expanded Conditional Marketing Authorization in the United Kingdom for Use in Adolescents Aged 12 Through 17 (source: prnewswire) https://t.co/GAoUJGQQsr https://t.co/avAfEXvPiB,en
2022-08-26 23:00:10+00:00,b6cef3060ec80ebd7c6b245547e2760f,"Covid-19 vaccine maker Moderna is suing Pfizer and the German drugmaker BioNTech, accusing its main competitors of copying Moderna's technology in order to make their own vaccine. https://t.co/rINam24kSM",en
2022-08-26 23:00:09+00:00,aa6951435807736f75106dc6eae73e30,"Moderna is suing Pfizer and BioNTech, accusing the companies of infringing on Moderna’s patents when they partnered to develop their own COVID-19 vaccine. https://t.co/JEJejocfyk",en
2022-08-26 23:00:06+00:00,5b121598cc411889daeabe705aa75339f4daa29cb5db5e0878ee23e2044d41d4,#Patent infringement #lawsuit over #COVID-19 #coronavirus #vaccine ... | #mRNA | #Moderna | #Pfizer | #BioNTech | #SARSCoV2 | #technology | Via @guardian https://t.co/MwSRH5tlus,en
2022-08-26 23:00:03+00:00,c71a6925a8627801a57e537883b6c44105294c66ab51e4e9c376f0a05ffb18e9,"Moderna sues Pfizer for allegedly copying its COVID-19 vaccine to Trump, Descends Into Water At BMW Championship.",en
2022-08-26 23:00:00+00:00,0dd575e184ac6233f7a5edd57bf5589d,"Join @NASW on September 29 for a free webinar to discuss new Covid-19 vaccines, updated booster formulations, living with a controlled (versus an urgent) pandemic, and more! Earn 1.5 CE from the comfort of your own home.Register:  https://t.co/gfXE3Dery5 https://t.co/gHxCgg6l4J",en
2022-08-26 23:00:00+00:00,3475feff87ba103988e2ddd05fc203c7,Moderna Sues Pfizer Over Patents Behind COVID-19 Vaccinehttps://t.co/tWve6EG6t2,en
2022-08-26 22:58:42+00:00,90f3a4e2b52139209f33ce5adc1dc2e542467f0c7c7d3cea6ad564d528f7c5a4,"Moderna sues Pfizer, BioNTech for patent infringement over COVID-19 vaccine https://t.co/FuDHReMbRN",en
2022-08-26 22:58:03+00:00,9fbf66bd0894504cc24142a8e9367ea2,"""Moderna suing Pfizer over patent for ‘foundational’ COVID-19 mRNA vaccine - National | https://t.co/XJTXBOLGOC"" https://t.co/SsfQakS3wI",en
2022-08-26 22:56:43+00:00,139f95833751ba45bbefedd840a083df,"Moderna is suing rival Covid-19 vaccine makers Pfizer and BioNTech, alleging their shot infringed on key patents involving mRNA technology https://t.co/2UOLHD6x6x",en
2022-08-26 22:56:17+00:00,9fcfb885dee6eedb7666d237c268d99e,"The war of the #vaccines    Moderna suing Pfizer, BioNTech for patent infringement in development of COVID-19 vaccine https://t.co/s9lTPJcCnF",en
2022-08-26 22:56:09+00:00,52f0cbb920999e71d6855ed59cb69b6915c1d8fd43f2e9eb8eb483cb3fa4ec86,Trump has until September 24 to distance himself from the covid-19 vaccine. 🍻👍 https://t.co/llprvmJ1xU,en
2022-08-26 22:55:34+00:00,b275b1a2b41f6f55aa338364384fed240ec7a0b2e079482bd4a9595a58d1467e,"@afrofairy1 Washington, D.C. students will now have until Jan 3, 2023 to get vaccinated against COVID-19 if they want to attend school. All other vaccines traditionally required stay?",en
2022-08-26 22:54:25+00:00,e1301a5d29283b8219d72743b4e7518c,"Dr. Jerome Adams sat down with WISH-TV’s medical reporter, Dr. Mary Gillis. Adams weighed in on Dr. Fauci’s retirement, the new COVID-19 bivalent vaccine and the e coli outbreak in Indiana. Check out the conversation below @DrMaryGillis reports.https://t.co/aVyX8KnBXd",en
2022-08-26 22:54:10+00:00,13710ad8f55b3ba66ac9d2458d3f24a5,Moderna sues rival COVID-19 vaccine makers Pfizer and BioNTech https://t.co/520rFcA5fl via @AJEnglish,en
2022-08-26 22:53:11+00:00,ffd5d7da89b593135a8011d66daca5db51a69a641a28f7ecfae3e771173414c3,"RT https://t.co/VzzXVgUV6i: https://t.co/NgR0AFNwtU - As the virus that causes COVID-19 has evolved, the vaccines have become less effective in preventing infection, but remain highly effective in preventing severe disease. https://t.co/Ka6ocgZeK7",en
2022-08-26 22:52:38+00:00,bffd87fe1ac0e6d8c545563898c58643,Moderna sues Pfizer and BioNTech over patents behind COVID-19 vaccine https://t.co/R6Deg1ohFC,en
2022-08-26 22:51:10+00:00,04a1ea847acd7218670cef4c59d13f794ee76dcfc5df04f529ee5005109e611c,Two lawsuits filed in Massachusetts and Germany claim the Pfizer-BioNTech Covid-19 vaccine violated Moderna’s mRNA patents.  https://t.co/io0tlLEYqB,en
2022-08-26 22:51:09+00:00,4d65325f93198956b3f2009ad1b68da38a7ff8c5377b83551ca99dbea2c6eae1,Two lawsuits filed in Massachusetts and Germany claim the Pfizer-BioNTech Covid-19 vaccine violated Moderna’s mRNA patents.  https://t.co/onVsVqPalR,en
2022-08-26 22:51:09+00:00,e7bc693d9f517bcb23cba7de2233b699,Two lawsuits filed in Massachusetts and Germany claim the Pfizer-BioNTech Covid-19 vaccine violated Moderna’s mRNA patents.  https://t.co/1NkUDwjhPG,en
2022-08-26 22:51:08+00:00,901da889d6bf70e7a9d4bbbc8006094a16f465a6308a84ba445e28b7ac1fe531,Two lawsuits filed in Massachusetts and Germany claim the Pfizer-BioNTech Covid-19 vaccine violated Moderna’s mRNA patents.  https://t.co/YxfMhUTKct,en
2022-08-26 22:50:22+00:00,9d47e78f48d2514965a0d43a671404cb,Moderna Sues Pfizer and BioNTech Over Covid Vaccine Technology: Two lawsuits filed in Massachusetts and Germany claim the Pfizer-BioNTech Covid-19 vaccine violated Moderna’s mRNA patents. https://t.co/mZdjbPCpml https://t.co/dO95HBDHOd,en
2022-08-26 22:49:17+00:00,57aefe328d2479dc299306293f2e990f,What Jonas Salk's approach to the polio vaccine can teach us about the COVID-19 shothttps://t.co/PXBmByqexf,en
2022-08-26 22:48:59+00:00,4287d8258f37fc37e86f060ae96483d7,"Moderna is suing Pfizer and BioNTech for patent infringement over mRNA Covid-19 vaccines. Also, questions are arising about whether the anti-viral pill Paxlovid is an effective treatment for Covid-19 @elizcohencnn reports @EricaRHill https://t.co/jmRBDBYvWt",en
2022-08-26 22:47:07+00:00,4ddcb37bfbf948f1404d76be1e7c102c,Coronavirus Update: Moderna sues Pfizer/BioNTech for patent infringement over COVID-19 vaccine https://t.co/geVVEoFEM7,en
2022-08-26 22:47:03+00:00,0aeb5a583070472a0eb1009b12498fc7,"The British Government Has Begun Paying $140,000 For Covid-19 Vaccine Damage Victims https://t.co/Y4lzGJlK8H #news #riskmap",en
2022-08-26 22:46:14+00:00,3d2f5b982449fec1afd25d57b62ac0d14486eae99ee249ab587270a413fabbdd,"【#G-Times NEWS】🔥 - AstraZeneca Announces Dropping the Vaccine Business 🔥 - On August 23rd, the CEO of pharmaceutical major AstraZeneca said that the company will not engage in the Covid-19 vaccine business in the long run.#CCPVIRUS#TakeDownTheCCP#CCP≠CHINESEa",en
2022-08-26 22:45:51+00:00,86346c6c99945973b460296410a6fd7c,"The British Government Has Begun Paying $140,000 for COVID-19 Vaccine Damage Victims. https://t.co/Rw1wTvxGgK",en
2022-08-26 22:45:12+00:00,979cb02f654f441e0a8ca7b8e26a56f4,"As of 4pm today, Cambridge is reporting:25 newly reported COVID-19 cases.0 newly reported COVID-19 deaths.15.1 cases per 100,000 residents, 7-day moving average.90% of residents with at least one vaccine dose and 74% fully vaccinated.More at https://t.co/YgmNLKdgBK #CambMA https://t.co/t0oE9HWiSg",en
2022-08-26 22:45:06+00:00,029f58453cce9dbb9864f6464cf6741b,Moderna Sues Pfizer Over Covid-19 Vaccine Patents https://t.co/GOe3gl8Mfm,en
